osmid,y,x,street_count,highway,ref,junction,railway,geometry
1267596507,53.3560076,-6.4227065,3,traffic_signals,,,,POINT (-6.4227065 53.3560076)
1267596513,53.3555881,-6.4211072,3,,,,,POINT (-6.4211072 53.3555881)
1267596522,53.3557746,-6.4183618,3,,,,,POINT (-6.4183618 53.3557746)
1267596590,53.3576881,-6.4207616,3,,,,,POINT (-6.4207616 53.3576881)
1267596635,53.3558224,-6.4186642,3,,,,,POINT (-6.4186642 53.3558224)
1267596729,53.3577747,-6.4221211,1,turning_circle,,,,POINT (-6.4221211 53.3577747)
1267596755,53.3563885,-6.4218907,1,turning_circle,,,,POINT (-6.4218907 53.3563885)
1267596762,53.3580976,-6.4211318,3,,,,,POINT (-6.4211318 53.3580976)
1267596857,53.3577509,-6.4186278,3,,,,,POINT (-6.4186278 53.3577509)
1267596860,53.3560631,-6.4225646,4,traffic_signals,,,,POINT (-6.4225646 53.3560631)
1267596909,53.3545608,-6.4192994,3,,,,,POINT (-6.4192994 53.3545608)
1267596965,53.3552048,-6.4190873,3,,,,,POINT (-6.4190873 53.3552048)
1267597011,53.3556461,-6.4176308,3,,,,,POINT (-6.4176308 53.3556461)
1267628202,53.347934,-6.3974998,3,,,,,POINT (-6.3974998 53.347934)
1267717792,53.3458233,-6.3985409,1,,,,,POINT (-6.3985409 53.3458233)
1267866535,53.3473819,-6.4542988,3,,,,,POINT (-6.4542988 53.3473819)
1267866544,53.3466637,-6.4543918,3,,,,,POINT (-6.4543918 53.3466637)
1267866549,53.3453346,-6.4528489,3,,,,,POINT (-6.4528489 53.3453346)
1267866553,53.3374609,-6.4583896,3,,,,,POINT (-6.4583896 53.3374609)
1267866554,53.3600149,-6.4386872,3,,,,,POINT (-6.4386872 53.3600149)
1267866568,53.3467798,-6.4527384,3,,,,,POINT (-6.4527384 53.3467798)
1267866638,53.3375836,-6.4585756,4,traffic_signals,,,,POINT (-6.4585756 53.3375836)
1267866651,53.3398712,-6.4456578,3,,,,,POINT (-6.4456578 53.3398712)
1267866659,53.3462674,-6.45343,3,,,,,POINT (-6.45343 53.3462674)
1267866662,53.3358532,-6.4590602,3,,,,,POINT (-6.4590602 53.3358532)
1267866676,53.3459556,-6.4526354,3,,,,,POINT (-6.4526354 53.3459556)
1267866680,53.336694,-6.4589895,3,,,,,POINT (-6.4589895 53.336694)
1267866682,53.3458447,-6.4514317,3,,,,,POINT (-6.4514317 53.3458447)
1267869525,53.3574491,-6.4498334,3,,,,,POINT (-6.4498334 53.3574491)
1269046135,53.3216444,-6.3775845,3,,,,,POINT (-6.3775845 53.3216444)
1269046141,53.3209857,-6.3777857,3,,,,,POINT (-6.3777857 53.3209857)
1269046151,53.3282955,-6.3839215,3,,,,,POINT (-6.3839215 53.3282955)
1269046159,53.3193806,-6.3787642,3,,,,,POINT (-6.3787642 53.3193806)
1269046160,53.3236914,-6.3812975,3,,,,,POINT (-6.3812975 53.3236914)
1269046161,53.3198963,-6.3822005,1,,,,,POINT (-6.3822005 53.3198963)
1269046163,53.3197141,-6.3834807,3,,,,,POINT (-6.3834807 53.3197141)
1269046173,53.3206323,-6.3887886,3,,,,,POINT (-6.3887886 53.3206323)
1269046179,53.3242856,-6.3798749,3,,,,,POINT (-6.3798749 53.3242856)
1269046195,53.3247091,-6.3907216,3,,,,,POINT (-6.3907216 53.3247091)
1269046203,53.3219441,-6.382208,1,,,,,POINT (-6.382208 53.3219441)
1269046214,53.3220563,-6.3783591,3,,,,,POINT (-6.3783591 53.3220563)
1269046222,53.3216062,-6.3809153,3,,,,,POINT (-6.3809153 53.3216062)
1269046224,53.3261927,-6.3864422,3,,,,,POINT (-6.3864422 53.3261927)
1269046229,53.3208664,-6.389778,3,,,,,POINT (-6.389778 53.3208664)
1269046236,53.3204864,-6.3822972,1,turning_circle,,,,POINT (-6.3822972 53.3204864)
1269046253,53.3198531,-6.3844541,3,,,,,POINT (-6.3844541 53.3198531)
1269046282,53.3199094,-6.3819573,3,,,,,POINT (-6.3819573 53.3199094)
1269046295,53.3202101,-6.382275,1,turning_circle,,,,POINT (-6.382275 53.3202101)
1269046298,53.3206111,-6.3806702,3,,,,,POINT (-6.3806702 53.3206111)
1269046325,53.3201262,-6.3862353,3,,,,,POINT (-6.3862353 53.3201262)
1269046342,53.3280386,-6.3839061,4,,,,,POINT (-6.3839061 53.3280386)
1269046347,53.3198968,-6.3896404,3,,,,,POINT (-6.3896404 53.3198968)
1269046380,53.320536,-6.3785255,1,turning_circle,,,,POINT (-6.3785255 53.320536)
1269046389,53.3218069,-6.3764649,3,,,,,POINT (-6.3764649 53.3218069)
1269046413,53.3192913,-6.3791341,3,,,,,POINT (-6.3791341 53.3192913)
1269046415,53.3191331,-6.3900722,3,,,,,POINT (-6.3900722 53.3191331)
1269046421,53.3204454,-6.3878782,3,,,,,POINT (-6.3878782 53.3204454)
1269046429,53.3250408,-6.3817168,3,,,,,POINT (-6.3817168 53.3250408)
1269046431,53.323187,-6.3828944,3,,,,,POINT (-6.3828944 53.323187)
1269046447,53.3219354,-6.376436,3,,,,,POINT (-6.376436 53.3219354)
1269046455,53.3215912,-6.3791661,3,,,,,POINT (-6.3791661 53.3215912)
1269046461,53.321514,-6.3821099,3,,,,,POINT (-6.3821099 53.321514)
1269046484,53.3202991,-6.3810047,1,turning_circle,,,,POINT (-6.3810047 53.3202991)
1269046492,53.3223312,-6.3824121,3,,,,,POINT (-6.3824121 53.3223312)
1269046500,53.3241721,-6.3801257,3,,,,,POINT (-6.3801257 53.3241721)
1269046532,53.319469,-6.3814702,3,,,,,POINT (-6.3814702 53.319469)
1269046534,53.3205214,-6.3818398,3,,,,,POINT (-6.3818398 53.3205214)
1269046541,53.319969,-6.3817098,3,,,,,POINT (-6.3817098 53.319969)
1269046555,53.3196259,-6.3794459,1,,,,,POINT (-6.3794459 53.3196259)
1269046559,53.3218134,-6.3766716,3,,,,,POINT (-6.3766716 53.3218134)
1269046560,53.3198208,-6.3812641,3,,,,,POINT (-6.3812641 53.3198208)
1269046561,53.319811,-6.3785578,3,,,,,POINT (-6.3785578 53.319811)
1269046565,53.3228171,-6.3778322,3,,,,,POINT (-6.3778322 53.3228171)
1269046572,53.3202427,-6.3817868,4,,,,,POINT (-6.3817868 53.3202427)
1269046574,53.320809,-6.3794271,3,,,,,POINT (-6.3794271 53.320809)
1269046575,53.3201057,-6.3902635,1,turning_circle,,,,POINT (-6.3902635 53.3201057)
1269046577,53.3233224,-6.3837196,1,turning_circle,,,,POINT (-6.3837196 53.3233224)
1269046579,53.3219094,-6.3818615,1,,,,,POINT (-6.3818615 53.3219094)
1269046582,53.3224494,-6.3791455,3,,,,,POINT (-6.3791455 53.3224494)
1269046593,53.3219629,-6.379828,3,,,,,POINT (-6.379828 53.3219629)
1269046595,53.3239913,-6.382523,1,turning_circle,,,,POINT (-6.382523 53.3239913)
1269046599,53.3196426,-6.3819747,1,,,,,POINT (-6.3819747 53.3196426)
1269046601,53.3241695,-6.3798911,3,,,,,POINT (-6.3798911 53.3241695)
1269046604,53.321274,-6.3920221,3,,,,,POINT (-6.3920221 53.321274)
1269046607,53.3261424,-6.3827427,3,,,,,POINT (-6.3827427 53.3261424)
1269046611,53.3274155,-6.3837067,3,,,,,POINT (-6.3837067 53.3274155)
1269046614,53.3209487,-6.3819359,3,,,,,POINT (-6.3819359 53.3209487)
1269046618,53.3219551,-6.3766474,3,,,,,POINT (-6.3766474 53.3219551)
1269046621,53.3212979,-6.3805454,3,,,,,POINT (-6.3805454 53.3212979)
1269046623,53.3243026,-6.3801138,3,,,,,POINT (-6.3801138 53.3243026)
1269046624,53.3192029,-6.3788218,3,,,,,POINT (-6.3788218 53.3192029)
1269065075,53.428394,-6.2315856,3,,,,,POINT (-6.2315856 53.428394)
1269065085,53.4293624,-6.2376974,3,,,,,POINT (-6.2376974 53.4293624)
1269065108,53.4323033,-6.2143886,3,,,,,POINT (-6.2143886 53.4323033)
1269706188,53.2871775,-6.2663268,3,,,,,POINT (-6.2663268 53.2871775)
1269706189,53.2872907,-6.2659152,3,,,,,POINT (-6.2659152 53.2872907)
1271095413,53.3331035,-6.3011015,1,turning_circle,,,,POINT (-6.3011015 53.3331035)
1271103677,53.3353631,-6.3045504,1,turning_circle,,,,POINT (-6.3045504 53.3353631)
1271103689,53.3339199,-6.3044743,1,turning_circle,,,,POINT (-6.3044743 53.3339199)
1271445453,53.340253,-6.4397184,3,,,,,POINT (-6.4397184 53.340253)
1271500793,53.3236267,-6.3174076,1,turning_circle,,,,POINT (-6.3174076 53.3236267)
1271500802,53.3244481,-6.3177756,3,,,,,POINT (-6.3177756 53.3244481)
1271598359,53.3207309,-6.3354131,5,,,,,POINT (-6.3354131 53.3207309)
1272240231,53.3797229,-6.3994003,4,,,,,POINT (-6.3994003 53.3797229)
1272240244,53.380391,-6.4001883,1,,,,,POINT (-6.4001883 53.380391)
1272240259,53.3819401,-6.4018669,1,,,,,POINT (-6.4018669 53.3819401)
1272240260,53.3803108,-6.399282,3,,,,,POINT (-6.399282 53.3803108)
1272240274,53.3804634,-6.3994957,3,,,,,POINT (-6.3994957 53.3804634)
1272240279,53.3809602,-6.3993765,1,turning_circle,,,,POINT (-6.3993765 53.3809602)
1272240286,53.3794482,-6.3994105,1,,,,,POINT (-6.3994105 53.3794482)
1272386781,53.3270149,-6.298707,3,,,,,POINT (-6.298707 53.3270149)
1272386818,53.3266398,-6.3004032,3,,,,,POINT (-6.3004032 53.3266398)
1272386828,53.32616,-6.3001035,1,turning_circle,,,,POINT (-6.3001035 53.32616)
1272386831,53.3255436,-6.2977267,3,,,,,POINT (-6.2977267 53.3255436)
1272386847,53.3259746,-6.3009578,1,turning_circle,,,,POINT (-6.3009578 53.3259746)
1272386856,53.3264507,-6.3012566,3,,,,,POINT (-6.3012566 53.3264507)
1272386858,53.3268473,-6.2995143,3,,,,,POINT (-6.2995143 53.3268473)
1272386860,53.3255602,-6.300137,3,,,,,POINT (-6.300137 53.3255602)
1272386879,53.3262271,-6.3021931,3,,,,,POINT (-6.3021931 53.3262271)
1272493605,53.3209776,-6.3934069,3,,,,,POINT (-6.3934069 53.3209776)
1274292759,53.2835003,-6.1462356,5,,,,,POINT (-6.1462356 53.2835003)
1274615793,53.3814243,-6.4014631,1,,,,,POINT (-6.4014631 53.3814243)
1275271470,53.371718,-6.3126609,1,turning_circle,,,,POINT (-6.3126609 53.371718)
1275271471,53.3717208,-6.3132873,3,,,,,POINT (-6.3132873 53.3717208)
1275271473,53.3717233,-6.3135403,1,turning_circle,,,,POINT (-6.3135403 53.3717233)
1275848869,53.381936,-6.4088258,1,,,,,POINT (-6.4088258 53.381936)
1276220983,53.2913788,-6.4056304,4,,,,,POINT (-6.4056304 53.2913788)
1276221003,53.2912709,-6.4091619,3,,,,,POINT (-6.4091619 53.2912709)
1276221007,53.2911934,-6.4093969,3,,,,,POINT (-6.4093969 53.2911934)
1276233277,53.2912012,-6.4098165,3,,,,,POINT (-6.4098165 53.2912012)
1276233282,53.29125,-6.4064252,3,,,,,POINT (-6.4064252 53.29125)
1276233289,53.2913246,-6.4098312,3,,,,,POINT (-6.4098312 53.2913246)
1276233296,53.2913157,-6.4093692,3,,,,,POINT (-6.4093692 53.2913157)
1276233297,53.2909021,-6.404594,3,,,,,POINT (-6.404594 53.2909021)
1276534141,53.3881146,-6.2912338,1,turning_circle,,,,POINT (-6.2912338 53.3881146)
1276534145,53.3848329,-6.2878346,3,,,,,POINT (-6.2878346 53.3848329)
1276534166,53.3850812,-6.2874246,3,mini_roundabout,,,,POINT (-6.2874246 53.3850812)
1276534170,53.3873868,-6.2931666,3,mini_roundabout,,,,POINT (-6.2931666 53.3873868)
1276534172,53.3877551,-6.2905291,3,,,,,POINT (-6.2905291 53.3877551)
1276534185,53.3868995,-6.2939432,3,mini_roundabout,,,,POINT (-6.2939432 53.3868995)
1276534220,53.3873215,-6.2912999,3,,,,,POINT (-6.2912999 53.3873215)
1276534246,53.388554,-6.2946734,3,,,,,POINT (-6.2946734 53.388554)
1276534250,53.3875474,-6.2916632,3,,,,,POINT (-6.2916632 53.3875474)
1276534266,53.3875386,-6.2976227,3,,,,,POINT (-6.2976227 53.3875386)
1276534291,53.3878585,-6.2903664,1,,,,,POINT (-6.2903664 53.3878585)
1276534300,53.3894069,-6.2934969,3,,,,,POINT (-6.2934969 53.3894069)
1276536118,53.3825569,-6.2779488,3,,,,,POINT (-6.2779488 53.3825569)
1276536123,53.3913762,-6.2905357,3,,,,,POINT (-6.2905357 53.3913762)
1276537837,53.3825391,-6.2763241,3,,,,,POINT (-6.2763241 53.3825391)
1276542196,53.3800525,-6.3042882,3,,,,,POINT (-6.3042882 53.3800525)
1276542202,53.3800292,-6.303514,3,,,,,POINT (-6.303514 53.3800292)
1276542203,53.381033,-6.3071459,1,,,,,POINT (-6.3071459 53.381033)
1276542204,53.3803811,-6.3043414,1,turning_circle,,,,POINT (-6.3043414 53.3803811)
1276542209,53.3789427,-6.305405,1,turning_circle,,,,POINT (-6.305405 53.3789427)
1276542212,53.3810921,-6.3089341,3,,,,,POINT (-6.3089341 53.3810921)
1276542217,53.3808082,-6.3032569,1,turning_circle,,,,POINT (-6.3032569 53.3808082)
1276542233,53.3810572,-6.3065675,1,,,,,POINT (-6.3065675 53.3810572)
1276542240,53.3796283,-6.304726,3,,,,,POINT (-6.304726 53.3796283)
1276542242,53.3805012,-6.308847,3,,,,,POINT (-6.308847 53.3805012)
1276542246,53.3812788,-6.3089616,1,,,,,POINT (-6.3089616 53.3812788)
1276542248,53.378972,-6.3044591,1,,,,,POINT (-6.3044591 53.378972)
1276542249,53.3804698,-6.3071678,3,,,,,POINT (-6.3071678 53.3804698)
1276542253,53.3800043,-6.3048716,3,,,,,POINT (-6.3048716 53.3800043)
1276542255,53.3803489,-6.3050308,3,,,,,POINT (-6.3050308 53.3803489)
1276542260,53.3786121,-6.3045385,1,turning_circle,,,,POINT (-6.3045385 53.3786121)
1276542261,53.378995,-6.3045814,3,,,,,POINT (-6.3045814 53.378995)
1276542262,53.3789874,-6.3035622,3,,,,,POINT (-6.3035622 53.3789874)
1276542268,53.3814402,-6.3036369,3,,,,,POINT (-6.3036369 53.3814402)
1276543007,53.3819141,-6.3085443,3,,,,,POINT (-6.3085443 53.3819141)
1276543008,53.3817657,-6.3056391,3,,,,,POINT (-6.3056391 53.3817657)
1276543009,53.382333,-6.3057227,3,,,,,POINT (-6.3057227 53.382333)
1276543010,53.382374,-6.3080018,3,,,,,POINT (-6.3080018 53.382374)
1276545387,53.3799626,-6.3013811,1,turning_circle,,,,POINT (-6.3013811 53.3799626)
1276545390,53.3807,-6.2991623,1,,,,,POINT (-6.2991623 53.3807)
1276545392,53.3799749,-6.3001467,3,,,,,POINT (-6.3001467 53.3799749)
1276545398,53.3805672,-6.2991425,3,turning_circle,,,,POINT (-6.2991425 53.3805672)
1276545408,53.3799707,-6.3005673,3,,,,,POINT (-6.3005673 53.3799707)
1276545410,53.3799899,-6.2986406,3,,,,,POINT (-6.2986406 53.3799899)
1276545411,53.3794622,-6.2973376,1,,,,,POINT (-6.2973376 53.3794622)
1276545413,53.3791267,-6.2985908,3,,,,,POINT (-6.2985908 53.3791267)
1276545423,53.3799802,-6.2996162,3,,,,,POINT (-6.2996162 53.3799802)
1276545430,53.3788762,-6.2971993,1,,,,,POINT (-6.2971993 53.3788762)
1276545432,53.3799844,-6.2991958,3,,,,,POINT (-6.2991958 53.3799844)
1276545443,53.3788345,-6.2985287,3,,,,,POINT (-6.2985287 53.3788345)
1276545454,53.3786733,-6.298471,1,,,,,POINT (-6.298471 53.3786733)
1276545465,53.3805208,-6.2977278,1,,,,,POINT (-6.2977278 53.3805208)
1276545467,53.3786017,-6.2995416,1,turning_circle,,,,POINT (-6.2995416 53.3786017)
1276545475,53.381359,-6.2978073,3,,,,,POINT (-6.2978073 53.381359)
1276545476,53.3794489,-6.2986267,3,,,,,POINT (-6.2986267 53.3794489)
1276546271,53.3708674,-6.3302031,1,turning_circle,,,,POINT (-6.3302031 53.3708674)
1276546272,53.3707229,-6.3303049,3,,,,,POINT (-6.3303049 53.3707229)
1276546273,53.3705031,-6.3294644,3,,,,,POINT (-6.3294644 53.3705031)
1276546276,53.3705547,-6.3304204,1,turning_circle,,,,POINT (-6.3304204 53.3705547)
1276548021,53.3730185,-6.3309672,3,,,,,POINT (-6.3309672 53.3730185)
1276548025,53.372361,-6.3306121,1,turning_circle,,,,POINT (-6.3306121 53.372361)
1276548027,53.3732407,-6.3303834,1,,,,,POINT (-6.3303834 53.3732407)
1276548030,53.3728855,-6.3318621,3,,,,,POINT (-6.3318621 53.3728855)
1276966498,53.4291058,-6.2387572,3,,,,,POINT (-6.2387572 53.4291058)
1276966529,53.4293738,-6.2409348,3,,,,,POINT (-6.2409348 53.4293738)
1277707259,53.3538163,-6.2584321,3,,,,,POINT (-6.2584321 53.3538163)
1278852381,53.3811348,-6.3697412,3,,,,,POINT (-6.3697412 53.3811348)
1278867226,53.3802478,-6.3671098,3,,,,,POINT (-6.3671098 53.3802478)
1278867227,53.380156,-6.3672099,3,,,,,POINT (-6.3672099 53.380156)
1278867231,53.3798336,-6.3671941,1,turning_circle,,,,POINT (-6.3671941 53.3798336)
1278867247,53.3800311,-6.3667958,1,,,,,POINT (-6.3667958 53.3800311)
1279087797,53.291842,-6.1591752,1,,,,,POINT (-6.1591752 53.291842)
1279099721,53.2923825,-6.1621012,1,,,,,POINT (-6.1621012 53.2923825)
1279100004,53.2927952,-6.1611715,1,,,,,POINT (-6.1611715 53.2927952)
1279100012,53.2929011,-6.161238,3,,,,,POINT (-6.161238 53.2929011)
1279197969,53.3816817,-6.4019086,1,,,,,POINT (-6.4019086 53.3816817)
1279197970,53.381355,-6.4013093,3,turning_circle,,,,POINT (-6.4013093 53.381355)
1279197971,53.3811127,-6.4013274,3,,,,,POINT (-6.4013274 53.3811127)
1279197974,53.3805018,-6.4000548,1,,,,,POINT (-6.4000548 53.3805018)
1279197978,53.3810177,-6.4009044,3,,,,,POINT (-6.4009044 53.3810177)
1279197980,53.3810167,-6.4004415,3,,,,,POINT (-6.4004415 53.3810167)
1279197981,53.3804983,-6.399958,1,turning_circle,,,,POINT (-6.399958 53.3804983)
1279197989,53.3812623,-6.4004471,1,,,,,POINT (-6.4004471 53.3812623)
1279198009,53.3816554,-6.4022932,1,,,,,POINT (-6.4022932 53.3816554)
1279198011,53.3812287,-6.4003263,3,,,,,POINT (-6.4003263 53.3812287)
1279198012,53.3804157,-6.4009951,3,,,,,POINT (-6.4009951 53.3804157)
1279198017,53.3812886,-6.4003041,1,,,,,POINT (-6.4003041 53.3812886)
1279198023,53.3804626,-6.4014932,1,turning_circle,,,,POINT (-6.4014932 53.3804626)
1279200873,53.3778461,-6.3988178,1,turning_circle,,,,POINT (-6.3988178 53.3778461)
1279206006,53.3767778,-6.3971134,1,,,,,POINT (-6.3971134 53.3767778)
1279210240,53.3970905,-6.4288603,3,,,,,POINT (-6.4288603 53.3970905)
1279210243,53.3971148,-6.4288132,3,,,,,POINT (-6.4288132 53.3971148)
1279213650,53.3920564,-6.4375657,1,,,,,POINT (-6.4375657 53.3920564)
1279246578,53.3976862,-6.4265953,3,,,,,POINT (-6.4265953 53.3976862)
1279246825,53.4035292,-6.4227149,3,,,,,POINT (-6.4227149 53.4035292)
1279247450,53.3833824,-6.4229196,3,,,,,POINT (-6.4229196 53.3833824)
1279247745,53.4035134,-6.4240854,3,,,,,POINT (-6.4240854 53.4035134)
1280285248,53.3766062,-6.3613026,3,,,,,POINT (-6.3613026 53.3766062)
1280287570,53.3759504,-6.3618662,3,,,,,POINT (-6.3618662 53.3759504)
1280352783,53.3762647,-6.3909208,1,,,,,POINT (-6.3909208 53.3762647)
1280352787,53.3764479,-6.39103,3,,,,,POINT (-6.39103 53.3764479)
1281476745,53.265635,-6.2130573,1,turning_circle,,,,POINT (-6.2130573 53.265635)
1281476758,53.2669159,-6.2147668,3,,,,,POINT (-6.2147668 53.2669159)
1281476772,53.2684647,-6.2127291,3,,,,,POINT (-6.2127291 53.2684647)
1281476798,53.2661411,-6.2128872,1,,,,,POINT (-6.2128872 53.2661411)
1281476840,53.2683352,-6.2177555,3,,,,,POINT (-6.2177555 53.2683352)
1281476862,53.2680207,-6.2142325,3,,,,,POINT (-6.2142325 53.2680207)
1281476877,53.2687153,-6.2164243,1,turning_circle,,,,POINT (-6.2164243 53.2687153)
1281476879,53.2679041,-6.2183053,1,turning_circle,,,,POINT (-6.2183053 53.2679041)
1281476917,53.2666303,-6.2117498,3,,,,,POINT (-6.2117498 53.2666303)
1281576741,53.2580027,-6.118312,3,,,,,POINT (-6.118312 53.2580027)
1281576802,53.2580837,-6.1162071,3,,,,,POINT (-6.1162071 53.2580837)
1281576821,53.2571424,-6.1160924,1,,,,,POINT (-6.1160924 53.2571424)
1281711588,53.2614058,-6.1703856,3,,,,,POINT (-6.1703856 53.2614058)
1281711591,53.2597595,-6.1711019,3,,,,,POINT (-6.1711019 53.2597595)
1281711596,53.261505,-6.1704473,3,,,,,POINT (-6.1704473 53.261505)
1281801593,53.2839193,-6.1749098,1,turning_circle,,,,POINT (-6.1749098 53.2839193)
1284630461,53.3180551,-6.3345882,3,,,,,POINT (-6.3345882 53.3180551)
1284630463,53.296259,-6.2963081,3,traffic_signals,,,,POINT (-6.2963081 53.296259)
1284630469,53.2897205,-6.2940189,3,,,,,POINT (-6.2940189 53.2897205)
1284630478,53.29701,-6.286127,1,,,,,POINT (-6.286127 53.29701)
1284630482,53.2968436,-6.292371,3,,,,,POINT (-6.292371 53.2968436)
1284630510,53.2909498,-6.294834,3,,,,,POINT (-6.294834 53.2909498)
1284630518,53.2978767,-6.286056,4,traffic_signals,,,,POINT (-6.286056 53.2978767)
1284630527,53.2951055,-6.296211,1,,,,,POINT (-6.296211 53.2951055)
1284630540,53.2966805,-6.2846094,3,traffic_signals,,,,POINT (-6.2846094 53.2966805)
1284630547,53.2960974,-6.2923264,3,,,,,POINT (-6.2923264 53.2960974)
1284630559,53.2977136,-6.2849702,4,,,,,POINT (-6.2849702 53.2977136)
1284630573,53.2909116,-6.2964286,3,,,,,POINT (-6.2964286 53.2909116)
1284630585,53.2916667,-6.2964807,3,,,,,POINT (-6.2964807 53.2916667)
1284630592,53.2946247,-6.2970011,3,,,,,POINT (-6.2970011 53.2946247)
1284630608,53.2940101,-6.2943121,3,,,,,POINT (-6.2943121 53.2940101)
1284630619,53.289842,-6.2980882,3,,,,,POINT (-6.2980882 53.289842)
1284630630,53.2929127,-6.2944251,3,,,,,POINT (-6.2944251 53.2929127)
1284630638,53.29115,-6.2899973,3,,,,,POINT (-6.2899973 53.29115)
1284630645,53.2976231,-6.2848545,3,,,,,POINT (-6.2848545 53.2976231)
1284630652,53.2896209,-6.2968602,3,,,,,POINT (-6.2968602 53.2896209)
1284630654,53.2926865,-6.2879928,3,,,,,POINT (-6.2879928 53.2926865)
1284630665,53.2970768,-6.2901516,3,,,,,POINT (-6.2901516 53.2970768)
1284630674,53.2863265,-6.2933337,4,traffic_signals,,,,POINT (-6.2933337 53.2863265)
1284630696,53.2978782,-6.28673,3,,,,,POINT (-6.28673 53.2978782)
1284630700,53.2927405,-6.2879683,1,,,,,POINT (-6.2879683 53.2927405)
1284630705,53.2910584,-6.289089,1,turning_circle,,,,POINT (-6.289089 53.2910584)
1284630707,53.2921584,-6.2966,3,,,,,POINT (-6.2966 53.2921584)
1284630713,53.2968534,-6.2847192,3,,,,,POINT (-6.2847192 53.2968534)
1284630719,53.2938204,-6.3088733,4,,,,,POINT (-6.3088733 53.2938204)
1284630722,53.2972029,-6.2848867,3,,,,,POINT (-6.2848867 53.2972029)
1284630740,53.2921638,-6.2932284,3,,,,,POINT (-6.2932284 53.2921638)
1284630757,53.2927797,-6.2954379,3,,,,,POINT (-6.2954379 53.2927797)
1284630765,53.2908295,-6.2936642,3,,,,,POINT (-6.2936642 53.2908295)
1284630771,53.2894751,-6.2982646,3,,,,,POINT (-6.2982646 53.2894751)
1284630773,53.2929597,-6.2886335,1,,,,,POINT (-6.2886335 53.2929597)
1284630777,53.2940588,-6.2971619,3,,,,,POINT (-6.2971619 53.2940588)
1284630783,53.2963284,-6.2869402,1,,,,,POINT (-6.2869402 53.2963284)
1284630793,53.2976381,-6.2849805,4,,,,,POINT (-6.2849805 53.2976381)
1284630799,53.288204,-6.2952192,3,,,,,POINT (-6.2952192 53.288204)
1284630801,53.2892567,-6.298364,3,,,,,POINT (-6.298364 53.2892567)
1284630803,53.2927864,-6.2881975,3,,,,,POINT (-6.2881975 53.2927864)
1284630805,53.3184359,-6.3351483,3,,,,,POINT (-6.3351483 53.3184359)
1284630808,53.2916718,-6.2978616,3,,,,,POINT (-6.2978616 53.2916718)
1284630817,53.293039,-6.2897479,3,,,,,POINT (-6.2897479 53.293039)
1284630818,53.2963011,-6.2900084,4,,,,,POINT (-6.2900084 53.2963011)
1284630829,53.2977966,-6.2860862,3,traffic_signals,,,,POINT (-6.2860862 53.2977966)
1284630835,53.2928737,-6.2930496,3,,,,,POINT (-6.2930496 53.2928737)
1284630843,53.2924507,-6.2977569,3,,,,,POINT (-6.2977569 53.2924507)
1284630845,53.2946929,-6.2926195,3,,,,,POINT (-6.2926195 53.2946929)
1284630846,53.2951495,-6.2968463,3,,,,,POINT (-6.2968463 53.2951495)
1284630866,53.2905196,-6.297956,3,,,,,POINT (-6.297956 53.2905196)
1284630897,53.29448,-6.2942366,1,,,,,POINT (-6.2942366 53.29448)
1284630916,53.2885005,-6.2987501,3,,,,,POINT (-6.2987501 53.2885005)
1284630932,53.2959616,-6.2971596,3,traffic_signals,,,,POINT (-6.2971596 53.2959616)
1284630941,53.2874369,-6.2958452,3,,,,,POINT (-6.2958452 53.2874369)
1284630944,53.2977013,-6.2848375,3,,,,,POINT (-6.2848375 53.2977013)
1284630955,53.2906212,-6.2899258,3,,,,,POINT (-6.2899258 53.2906212)
